age,job,marital,education,balance,housing,loan,duration,campaign,deposit
34,7,1,1,464,1,0,300,1,0
38,6,1,1,454,0,0,89,0,0
42,4,1,0,1266,1,0,88,2,0
28,6,2,1,547,1,0,95,0,0
35,1,1,1,1087,1,0,8,4,0
34,0,2,1,1024,0,0,182,2,0
32,9,1,1,1039,1,0,116,6,0
38,2,1,1,683,0,0,61,0,0
32,4,2,2,731,0,0,94,0,0
41,4,1,2,400,0,0,39,1,0
41,1,1,1,1257,1,1,98,3,0
26,4,2,2,471,1,0,61,0,0
60,5,1,2,2216,1,0,29,2,0
51,7,1,1,2766,0,0,144,6,0
24,7,2,1,1641,1,1,111,1,0
37,1,1,1,1045,1,0,173,0,0
44,9,1,1,2057,0,0,163,1,0
74,5,0,0,590,0,0,97,0,0
50,9,1,1,1936,0,0,414,7,0
31,4,2,2,301,1,0,200,1,0
31,0,1,1,513,0,0,295,2,0
25,4,2,2,916,1,0,299,0,0
39,2,1,2,2446,1,0,251,0,0
30,4,2,2,1019,0,0,123,1,0
60,4,1,1,424,0,0,319,3,0
48,9,1,1,1029,1,0,229,3,0
30,2,1,1,182,1,1,86,0,0
43,7,2,1,973,1,0,105,1,0
44,9,2,0,661,1,0,52,0,0
29,1,2,1,838,0,1,159,0,0
46,10,1,1,324,1,0,21,0,0
28,1,2,2,2110,1,0,30,1,0
34,2,1,2,545,1,0,55,5,0
42,4,0,2,690,0,1,226,0,0
59,5,1,1,1940,0,0,68,0,0
27,1,2,1,1441,0,0,387,2,0
36,1,1,0,445,0,0,33,0,0
34,1,2,1,765,1,0,193,0,0
30,4,1,2,657,1,0,380,9,0
50,9,1,2,671,0,0,171,0,0
50,9,1,2,2653,0,0,42,1,0
45,2,1,1,666,0,1,508,0,0
40,1,2,1,448,1,0,183,0,0
49,4,1,2,3443,0,0,323,1,0
54,5,1,1,2026,0,0,294,2,0
31,1,2,1,996,1,0,56,0,0
35,6,1,2,1542,1,1,218,1,0
34,1,1,2,1164,1,1,159,0,0
48,0,0,1,148,1,0,208,1,0
51,1,1,1,3124,0,0,6,9,0
47,10,2,2,2373,0,0,238,0,0
45,5,2,1,510,0,0,62,4,0
33,4,1,2,1368,0,1,93,9,0
33,7,2,1,616,0,0,253,0,0
27,10,2,0,517,0,0,2,0,0
47,9,1,1,424,1,0,232,0,0
54,6,0,2,424,1,1,307,2,0
37,4,1,2,111,1,0,78,1,0
43,4,1,1,1800,0,0,43,0,0
49,4,1,2,424,1,0,100,0,0
43,10,1,1,1189,0,0,96,0,0
27,0,2,1,700,1,0,309,1,0
44,7,1,1,3310,1,1,193,0,0
37,4,0,2,424,1,0,215,5,0
50,7,1,1,1305,1,0,6,5,0
50,2,1,0,854,1,0,10,4,0
52,7,1,0,1315,0,0,27,1,0
26,0,2,1,520,0,0,604,0,0
35,9,1,1,424,1,1,197,0,0
47,7,0,1,215,1,0,105,6,0
55,7,0,0,2571,1,0,102,1,0
26,1,2,0,440,0,1,247,1,0
37,6,1,1,1160,1,1,159,2,0
56,1,1,0,974,0,0,25,0,0
33,4,1,2,746,1,0,75,2,0
36,1,1,1,623,1,0,181,0,0
32,4,2,2,424,0,0,358,1,0
30,9,2,2,424,0,0,260,5,0
39,4,2,2,1056,0,0,103,1,0
28,4,2,2,627,0,0,143,1,0
36,6,2,2,1006,0,0,853,0,0
39,0,2,1,2494,1,0,126,0,0
48,4,0,1,1184,0,1,56,1,0
34,1,1,1,2068,1,1,159,1,0
50,1,1,0,1452,1,0,29,1,0
26,0,2,1,1480,0,0,97,1,0
35,2,1,1,2591,0,0,110,1,0
44,1,1,0,2453,1,0,200,1,0
47,4,1,1,445,1,0,227,1,0
62,4,1,2,424,0,0,111,2,0
55,4,2,2,424,0,0,220,2,0
26,4,2,2,3609,0,0,111,0,0
88,5,1,1,856,0,0,159,0,0
28,9,2,2,798,1,0,41,0,0
41,7,1,1,2316,1,0,301,1,0
25,9,2,2,572,0,0,419,0,0
40,2,0,2,648,0,0,604,0,0
35,1,1,0,571,1,0,356,0,0
65,5,0,1,1160,0,0,180,0,0
40,6,2,2,346,1,0,88,0,0
43,4,0,2,433,1,0,87,4,0
29,4,2,2,1576,0,0,256,1,0
48,4,2,1,1486,0,1,263,0,0
35,1,1,1,424,1,0,275,0,0
30,9,2,1,591,0,0,7,0,0
32,4,2,2,424,1,0,413,1,0
30,8,1,2,748,0,0,583,3,0
30,0,2,1,551,1,0,14,5,0
24,0,1,1,654,1,0,71,0,0
29,9,1,1,768,1,1,277,1,0
44,4,1,2,529,1,0,1308,1,0
42,1,1,1,1057,1,0,254,1,0
45,3,1,0,741,1,0,323,1,0
57,3,1,0,2235,0,0,199,4,0
36,1,1,0,647,1,0,10,2,0
49,9,1,0,654,1,0,94,0,0
30,9,2,2,424,0,0,212,1,0
48,4,0,2,737,0,0,206,0,0
32,7,1,1,713,1,0,61,0,0
35,9,1,1,424,1,0,137,0,0
40,2,1,0,2851,1,1,99,0,0
32,3,1,0,286,1,0,127,1,0
37,0,2,2,2939,1,0,85,0,0
37,4,1,2,2583,0,0,99,2,0
43,4,1,2,502,1,0,34,0,0
48,9,1,1,1807,0,0,271,1,0
36,9,1,1,424,1,0,191,4,0
33,10,2,1,657,1,0,219,3,0
33,4,1,1,491,1,1,314,3,0
36,7,2,0,462,0,0,306,3,0
65,5,1,2,2085,0,0,100,1,0
50,3,1,0,3238,0,0,62,6,0
34,4,2,2,1035,0,0,190,0,0
35,2,1,1,3162,1,0,32,2,0
32,4,2,2,555,1,0,110,0,0
34,9,2,1,3174,1,1,115,1,0
34,1,1,1,233,1,0,158,0,0
33,1,1,0,755,1,0,137,2,0
45,1,1,1,529,1,1,117,0,0
35,1,1,1,1528,0,1,60,0,0
53,9,1,1,3173,0,1,226,1,0
39,7,0,0,894,1,0,159,1,0
38,1,1,1,459,1,0,128,1,0
35,4,2,2,1959,1,0,420,0,0
52,1,1,1,3234,0,1,1008,2,0
30,9,2,1,1144,1,0,391,0,0
37,6,1,2,424,0,0,141,0,0
33,6,1,2,687,0,0,77,3,0
52,4,1,2,1024,1,0,247,1,0
29,0,1,1,3383,1,1,533,0,0
28,0,2,1,1460,1,0,535,4,0
37,1,1,1,374,1,1,53,4,0
33,0,2,2,426,0,0,130,1,0
32,9,1,2,937,1,0,412,1,0
25,1,2,1,167,1,0,59,1,0
37,9,1,1,452,0,0,99,1,0
34,4,2,2,827,1,0,8,5,0
40,10,1,1,2772,1,0,1379,2,0
40,4,1,1,523,0,0,13,4,0
38,7,1,1,2460,1,0,206,1,0
39,4,2,2,626,1,0,57,0,0
37,4,2,1,1132,1,0,245,1,0
35,1,1,1,1093,1,0,272,1,0
33,4,2,2,736,0,0,269,0,0
38,4,1,2,1764,1,0,423,3,0
37,4,1,2,1203,1,1,91,0,0
29,10,2,2,431,0,0,49,0,0
42,7,1,0,896,1,0,52,0,0
45,4,0,2,2669,1,0,99,1,0
42,7,1,2,3690,1,0,34,0,0
33,1,1,1,1821,1,0,421,1,0
35,1,2,1,566,1,0,264,1,0
30,9,2,2,427,1,0,172,0,0
31,1,2,1,1567,1,0,161,1,0
45,9,1,1,775,1,0,16,1,0
44,0,0,1,1191,1,0,515,2,0
31,7,1,0,1395,1,0,254,0,0
30,0,1,1,439,1,0,255,0,0
54,4,1,2,2529,0,0,121,2,0
35,1,1,1,550,1,0,470,0,0
36,0,1,1,1356,1,0,36,0,0
55,3,1,0,434,0,0,172,2,0
45,4,1,2,83,1,1,202,0,0
30,10,2,2,1527,0,0,93,0,0
57,10,1,1,1683,0,0,129,0,0
59,3,1,0,512,1,0,61,4,0
47,1,1,0,241,1,1,65,3,0
34,9,2,1,585,0,1,59,1,0
46,10,0,1,465,1,0,247,3,0
56,7,0,1,873,0,0,45,0,0
24,8,2,1,1196,0,0,10,6,0
40,0,1,1,66,1,0,105,1,0
50,4,1,2,309,1,0,61,1,0
31,1,1,0,479,1,1,338,1,0
37,4,1,2,66,1,0,202,1,0
45,1,1,1,511,1,0,94,0,0
45,4,1,0,3107,0,0,283,1,0
36,1,2,0,2208,1,0,50,1,0
57,4,1,2,2773,1,0,53,1,0
39,4,1,2,632,0,0,168,3,0
47,7,1,1,424,1,0,171,0,0
44,7,0,1,664,1,0,153,1,0
39,0,1,1,1711,1,0,148,4,0
40,7,1,1,3316,1,0,96,0,0
48,4,0,1,441,1,0,193,0,0
56,7,1,1,424,0,0,110,3,0
50,1,2,0,1955,1,0,47,4,0
29,7,2,1,1405,1,0,424,8,0
33,9,2,1,575,1,0,102,2,0
57,1,1,1,2689,0,0,159,3,0
54,4,1,2,1728,0,0,54,1,0
64,5,0,1,1053,0,0,95,0,0
61,5,1,0,424,1,1,278,12,0
36,1,1,1,984,1,0,196,1,0
50,4,1,1,424,1,0,92,3,0
30,9,2,1,705,0,0,103,1,0
40,9,1,1,464,1,0,71,0,0
40,4,1,2,424,0,0,107,7,0
30,0,0,0,1426,1,0,50,4,0
55,4,0,2,265,0,0,209,0,0
59,3,1,0,659,0,0,117,1,0
37,0,1,2,424,1,0,63,1,0
53,7,1,1,790,1,1,153,0,0
56,4,1,2,928,1,1,219,0,0
33,7,1,1,1217,1,1,264,0,0
49,7,1,1,207,1,0,185,3,0
47,9,1,2,41,1,1,177,24,0
34,0,1,1,503,1,0,81,0,0
33,1,1,0,474,1,0,244,1,0
31,1,2,1,1565,1,0,460,0,0
44,9,2,1,788,1,0,167,1,0
50,0,1,1,12,0,0,356,1,0
39,0,2,1,647,0,0,275,0,0
41,4,1,2,2054,1,0,333,2,0
33,4,1,2,3772,1,0,71,0,0
40,3,1,1,1352,0,0,180,0,0
42,7,1,1,1533,1,0,483,5,0
37,4,0,1,1898,1,0,176,0,0
56,1,1,1,684,1,0,248,1,0
49,1,0,0,424,1,0,466,1,0
35,2,2,2,34,0,1,75,2,0
41,4,0,2,531,1,0,120,16,0
52,1,1,0,1878,0,0,112,2,0
33,9,2,2,1609,1,0,64,0,0
40,0,2,1,779,1,0,343,1,0
44,1,0,1,1002,1,0,196,1,0
39,1,1,1,1723,0,0,212,7,0
39,1,1,0,292,0,0,174,0,0
28,4,2,1,101,0,1,93,7,0
45,9,2,1,1009,0,1,30,2,0
63,5,0,0,2018,0,0,69,2,0
32,9,2,2,1137,0,0,232,3,0
28,1,2,1,521,1,0,65,0,0
36,4,2,2,437,0,1,104,0,0
34,0,0,1,564,1,0,79,1,0
45,1,1,1,944,1,0,257,2,0
30,1,1,1,787,1,1,329,0,0
59,1,1,0,839,0,0,90,2,0
54,3,1,0,2725,0,1,88,6,0
47,4,1,1,2046,0,0,62,1,0
41,0,2,2,1382,0,0,103,0,0
35,9,0,1,424,0,0,122,3,0
38,7,1,1,597,1,0,128,1,0
36,9,1,2,1315,1,1,273,2,0
39,0,2,1,424,1,0,60,0,0
48,4,0,1,972,1,0,425,0,0
42,1,1,0,1122,1,1,86,9,0
24,1,2,1,899,1,0,159,0,0
57,5,1,1,2875,1,0,218,0,0
35,4,1,0,1057,0,0,183,1,0
32,4,2,2,1507,0,0,83,3,0
26,1,2,1,321,0,1,390,1,0
27,9,1,1,3454,1,0,139,8,0
47,2,0,1,610,0,0,110,1,0
32,1,2,0,2065,1,0,316,0,0
48,6,2,1,424,0,0,451,0,0
43,1,1,0,674,1,0,142,4,0
30,8,2,2,455,1,0,21,0,0
28,9,2,1,1054,0,0,830,6,0
32,4,1,2,486,1,0,164,0,0
26,6,1,2,902,1,0,131,2,0
38,1,2,1,1498,0,0,201,0,0
30,7,2,1,562,1,0,185,0,0
33,4,2,2,424,1,0,397,1,0
37,7,0,1,663,1,0,138,1,0
47,4,1,2,1272,0,0,5,6,0
36,9,1,1,1766,1,0,439,0,0
48,3,1,1,2821,0,0,56,1,0
47,9,0,1,863,0,0,145,0,0
34,2,2,2,1131,1,0,164,3,0
28,1,1,0,1093,1,0,913,3,0
54,3,1,0,551,0,0,174,3,0
33,4,1,1,1011,1,0,9,4,0
41,2,0,2,144,1,0,168,1,0
41,0,2,1,1287,1,1,143,1,0
42,4,1,2,1282,1,0,236,0,0
32,0,1,1,761,0,0,49,2,0
47,6,1,2,616,0,0,118,5,0
36,9,1,0,2743,1,0,84,0,0
34,4,1,2,523,0,1,262,1,0
36,4,1,2,1219,1,0,104,1,0
50,4,1,2,3414,1,0,66,2,0
53,0,1,0,652,1,0,95,0,0
49,1,1,0,253,0,1,104,1,0
39,9,2,1,979,1,0,320,0,0
47,4,1,2,1176,1,0,78,1,0
57,5,1,0,631,1,0,191,0,0
30,10,1,1,645,0,0,59,3,0
54,0,1,1,1271,1,0,69,0,0
35,4,2,2,424,0,0,274,4,0
47,9,0,1,2026,1,0,138,1,0
38,2,1,1,224,0,1,141,1,0
40,0,1,1,790,1,0,87,0,0
51,1,1,0,424,0,0,83,0,0
51,1,1,0,654,1,0,671,0,0
57,3,1,0,424,0,0,187,1,0
41,1,1,1,2089,0,0,63,0,0
31,2,2,1,802,1,0,568,1,0
59,5,2,1,184,0,1,92,2,0
26,7,2,0,603,1,1,331,3,0
41,9,1,2,437,0,0,187,1,0
39,4,1,2,1248,0,1,363,1,0
25,1,2,1,616,0,0,110,1,0
33,4,2,2,999,0,0,218,0,0
35,4,2,2,1066,1,0,320,0,0
49,4,1,2,766,0,0,431,1,0
31,1,1,1,1667,1,1,132,0,0
40,10,1,1,643,1,0,355,0,0
32,4,1,2,565,1,0,76,2,0
42,1,1,0,825,0,0,29,6,0
33,9,1,2,3531,0,0,105,0,0
48,0,1,1,1505,0,1,47,0,0
28,8,2,1,2069,0,0,137,0,0
43,1,2,0,424,0,0,69,2,0
30,1,2,1,527,1,0,1401,1,0
41,0,1,1,1716,1,1,83,0,0
55,4,1,0,1044,0,1,112,0,0
55,4,1,2,1529,1,0,6,5,0
54,4,1,1,448,0,0,10,9,0
55,5,1,0,426,0,0,390,3,0
57,9,1,1,719,0,0,149,10,0
27,1,2,1,264,1,0,125,1,0
28,4,1,2,682,0,1,91,0,0
51,4,0,2,543,0,0,198,0,0
27,4,2,1,1367,1,0,160,0,0
40,1,0,1,349,1,0,128,0,0
56,5,1,1,424,0,0,411,1,0
35,7,1,1,424,1,0,249,2,0
47,2,0,1,815,1,1,123,0,0
49,1,1,0,447,1,0,245,0,0
35,4,2,2,2362,1,0,263,0,0
50,0,0,1,505,0,1,62,0,0
55,3,1,0,1834,1,0,126,1,0
56,1,1,1,1864,1,0,425,0,0
35,9,2,1,2190,1,0,186,1,0
42,1,1,1,697,0,0,313,0,0
34,1,1,0,878,1,0,370,2,0
40,7,2,1,1431,0,0,739,0,0
33,7,1,1,162,1,0,123,0,0
33,4,1,2,731,0,0,802,3,0
59,5,0,1,517,0,0,191,1,0
51,3,0,0,551,0,0,67,0,0
47,7,1,1,310,0,0,50,3,0
48,4,1,2,3760,1,0,123,0,0
31,0,2,2,258,1,0,225,14,0
39,1,1,1,3222,1,0,237,1,0
52,0,1,1,907,1,0,126,0,0
28,9,2,2,499,1,1,231,1,0
56,9,0,1,1775,1,1,574,0,0
47,7,1,1,1491,0,0,413,3,0
77,5,0,0,1062,0,0,125,6,0
39,1,2,1,453,1,0,212,1,0
31,7,2,1,3377,1,0,914,1,0
39,4,1,1,786,1,1,182,0,0
32,1,1,0,346,1,1,306,0,0
59,0,1,1,516,1,0,137,1,0
42,4,1,1,646,0,0,78,15,0
50,9,1,0,673,1,0,127,0,0
44,7,1,1,1755,1,0,354,0,0
47,3,1,2,2261,0,0,52,0,0
51,9,1,2,424,0,0,79,0,0
34,9,1,1,1421,0,0,317,0,0
36,4,1,0,2938,1,0,275,0,0
32,1,2,0,1736,1,0,112,0,0
28,1,2,1,477,1,0,91,0,0
34,4,1,2,584,1,1,128,0,0
40,4,2,2,595,0,0,1168,2,0
49,4,1,2,2701,1,0,230,2,0
30,6,2,1,616,0,0,421,0,0
56,6,1,2,424,0,0,120,0,0
28,4,2,2,808,0,1,77,3,0
31,1,1,1,2420,1,0,53,0,0
28,1,2,1,463,0,0,20,6,0
53,9,1,0,468,0,0,254,0,0
38,4,1,2,3262,1,1,705,0,0
54,5,0,2,773,1,0,174,1,0
36,4,2,2,444,1,0,763,1,0
60,5,0,2,804,1,0,206,1,0
40,4,1,1,2955,1,0,105,3,0
50,0,2,1,591,0,1,199,2,0
28,4,2,2,702,0,1,192,0,0
33,1,1,1,687,1,0,204,2,0
53,5,1,1,3178,0,0,107,0,0
38,9,1,1,1004,1,0,77,0,0
34,4,2,2,1100,0,0,470,2,0
41,4,1,1,1193,0,0,645,9,0
64,5,1,2,2187,0,0,630,1,0
45,4,1,1,3328,1,0,43,4,0
38,9,1,1,424,1,1,144,3,0
57,4,1,2,2773,1,0,71,0,0
34,4,1,2,612,0,0,397,0,0
36,1,2,0,2693,1,0,122,1,0
30,0,1,1,1278,1,0,117,0,0
32,1,1,1,397,1,0,143,0,0
42,1,1,1,2091,1,0,122,2,0
35,0,1,1,500,0,1,105,0,0
42,9,1,1,1409,0,1,115,7,0
50,2,1,1,2487,0,0,109,1,0
38,4,1,1,517,0,0,513,1,0
38,6,1,1,597,0,0,203,3,0
55,4,1,0,807,0,0,73,0,0
60,3,1,1,914,0,0,501,3,0
33,4,1,2,1144,1,0,273,4,0
30,9,2,1,834,1,0,936,0,0
30,4,2,2,689,0,0,293,0,0
51,4,1,2,421,0,0,77,1,0
37,4,1,2,1009,1,0,139,1,0
37,1,1,0,275,1,0,164,1,0
45,1,1,0,1118,1,0,27,3,0
37,1,1,1,366,0,0,155,0,0
48,4,1,2,1862,0,0,446,0,0
42,7,1,1,931,1,0,68,0,0
49,9,1,0,909,0,0,227,4,0
36,4,2,2,667,1,0,158,1,0
54,6,1,1,627,1,0,236,7,0
52,4,1,2,2081,1,0,236,2,0
30,4,1,2,1287,0,0,100,5,0
37,1,1,1,2572,0,0,72,1,0
31,10,1,1,444,0,0,50,0,0
26,0,1,1,1733,1,0,58,2,0
51,0,0,1,764,1,0,184,0,0
34,7,2,1,2966,1,1,27,0,0
26,1,1,0,557,0,1,55,2,0
32,4,2,2,424,1,1,105,1,0
38,7,1,1,3578,0,0,278,0,0
52,0,1,1,846,1,1,137,1,0
44,4,1,2,482,1,0,70,2,0
31,7,1,1,429,1,0,214,0,0
38,7,1,0,599,0,0,130,1,0
32,3,1,0,1682,1,0,130,1,0
41,1,1,0,3400,1,0,86,0,0
48,4,1,2,1953,1,1,38,0,0
29,1,1,0,449,1,0,186,1,0
41,4,1,2,424,1,0,159,0,0
49,4,1,2,3040,1,0,66,2,0
40,4,1,2,440,0,1,45,3,0
27,4,2,2,997,1,0,194,2,0
45,1,2,1,1038,1,0,131,0,0
48,2,0,2,424,1,1,137,0,0
31,7,1,1,818,0,0,172,2,0
45,1,1,0,1096,0,0,102,2,0
43,3,1,0,449,0,0,119,1,0
31,0,2,1,1049,1,0,209,0,0
37,4,1,2,589,0,0,313,0,0
38,6,1,1,1162,0,0,254,2,0
29,7,1,1,799,0,1,47,2,0
28,1,1,0,376,1,0,359,1,0
55,3,0,0,424,0,0,396,1,0
27,9,0,1,445,1,0,334,0,0
43,6,1,2,2611,0,0,356,2,0
29,4,2,2,516,0,0,99,0,0
52,9,0,1,934,0,1,96,3,0
33,7,1,0,3432,0,0,112,1,0
27,7,2,1,1209,0,0,99,2,0
27,9,2,1,424,0,0,159,0,0
31,4,1,2,590,0,0,390,5,0
31,6,1,1,581,1,0,283,0,0
45,9,0,1,424,0,0,62,1,0
34,9,2,1,424,0,0,193,5,0
48,4,0,2,598,0,0,288,1,0
47,1,1,1,1816,1,0,39,0,0
49,7,1,1,1493,0,0,281,0,0
55,5,0,2,1227,0,0,111,2,0
51,4,2,2,1562,1,0,97,0,0
37,4,2,2,1023,1,0,114,1,0
33,9,0,1,430,0,0,237,1,0
33,1,1,1,2451,1,0,193,0,0
29,4,2,2,922,1,0,336,0,0
57,3,0,0,424,0,0,95,0,0
60,5,1,1,621,0,0,1243,0,0
51,3,1,0,713,0,0,95,4,0
45,9,2,2,3248,0,0,97,1,0
45,0,1,1,857,0,0,74,3,0
39,4,1,2,1109,1,1,515,0,0
25,1,2,1,237,1,0,454,0,0
47,1,1,1,2857,1,0,633,2,0
34,1,1,1,2422,1,1,124,0,0
40,10,1,1,1461,1,1,146,1,0
48,1,0,1,924,1,0,10,4,0
39,9,2,2,445,1,0,56,0,0
38,7,1,1,1211,1,0,60,3,0
32,7,2,1,1900,1,0,118,5,0
27,2,1,1,521,1,1,11,2,0
47,1,1,0,426,1,1,659,3,0
40,4,1,2,807,0,0,198,2,0
41,9,1,2,487,0,0,34,2,0
40,0,1,1,1665,1,1,74,1,0
39,1,1,1,708,1,1,1266,1,0
45,9,1,1,2756,1,0,90,0,0
31,7,2,1,2137,1,0,146,0,0
27,0,2,1,439,0,1,175,0,0
56,1,2,1,1550,1,0,45,1,0
39,0,1,1,2626,1,0,277,0,0
52,4,1,2,3674,1,0,46,0,0
58,4,2,2,1710,1,0,172,4,0
48,9,2,2,424,0,0,71,3,0
33,1,2,1,1710,0,0,183,0,0
38,7,0,1,869,1,0,371,3,0
42,9,2,1,699,0,0,29,7,0
36,4,0,1,1898,1,0,153,1,0
35,9,2,1,620,1,0,316,0,0
45,9,2,2,424,0,0,85,3,0
51,9,1,1,1665,0,0,19,1,0
43,3,1,0,424,1,0,150,2,0
45,9,0,2,630,0,0,374,3,0
30,0,2,1,946,0,1,134,2,0
40,4,1,2,424,0,0,59,3,0
56,7,1,0,867,1,0,430,0,0
48,4,0,2,1721,1,0,70,2,0
32,0,1,1,629,0,0,195,2,0
47,0,2,1,2941,1,0,56,2,0
30,9,2,1,3613,0,1,128,9,0
37,4,1,2,1043,1,0,91,2,0
52,1,2,1,1821,1,0,241,0,0
49,5,1,0,392,0,0,189,1,0
53,4,1,2,78,1,0,507,1,0
53,7,1,1,621,1,0,305,0,0
34,9,0,1,221,1,0,173,2,0
40,0,1,1,1235,1,0,357,0,0
39,7,1,1,1059,1,0,13,0,0
33,1,1,1,443,1,0,54,0,0
41,1,1,1,1064,1,0,159,0,0
31,4,2,2,2598,1,0,151,0,0
45,7,0,1,424,1,1,171,0,0
23,0,2,1,676,1,0,54,0,0
51,4,0,2,543,0,0,110,1,0
34,4,2,2,595,1,0,189,0,0
36,4,1,2,424,1,0,143,1,0
42,0,0,1,238,1,0,147,2,0
33,4,1,2,878,1,1,120,9,0
46,4,1,1,434,1,0,120,6,0
37,0,1,1,952,1,0,232,0,0
33,4,2,2,2034,1,0,1119,3,0
30,0,2,1,1036,1,0,178,1,0
53,9,0,1,1166,1,0,341,3,0
46,4,1,1,424,0,0,36,5,0
35,4,1,2,1769,1,1,234,2,0
36,9,2,1,3485,1,0,23,0,0
46,9,1,1,492,1,1,85,2,0
31,1,2,1,953,0,1,249,1,0
52,4,1,2,1659,1,0,111,0,0
48,0,2,1,902,1,1,531,2,0
45,1,1,0,783,0,0,96,1,0
36,4,2,2,2203,0,0,315,0,0
53,5,1,0,560,1,0,265,1,0
35,4,1,2,275,1,0,214,1,0
44,4,1,2,2972,1,0,455,4,0
38,4,1,2,1687,1,0,48,1,0
44,1,1,0,426,0,1,44,1,0
51,3,1,1,2285,1,0,131,1,0
32,9,2,2,937,1,1,136,0,0
59,1,1,0,3363,1,0,572,1,0
31,4,2,2,847,0,1,222,1,0
52,4,1,2,922,0,0,113,3,0
26,9,1,2,432,1,1,260,1,0
40,7,1,1,1646,0,0,253,0,0
35,9,2,1,724,1,0,336,3,0
54,0,1,0,1376,1,0,135,2,0
36,2,1,2,2475,0,0,97,2,0
45,6,1,2,107,1,1,258,0,0
29,10,2,1,2331,0,0,91,0,0
49,4,0,2,4,1,0,167,2,0
52,7,1,1,2160,1,0,148,0,0
52,4,1,1,613,0,0,88,1,0
47,10,0,1,424,0,1,125,1,0
33,7,0,1,751,1,0,107,0,0
30,9,2,1,849,1,0,125,3,0
52,6,0,1,1634,1,0,557,0,0
54,4,0,2,2786,1,0,304,1,0
59,5,1,1,857,1,0,61,2,0
35,4,1,2,529,1,0,34,0,0
29,1,1,1,1375,1,0,263,1,0
33,9,2,1,116,0,0,233,0,0
32,9,1,0,486,1,1,118,0,0
50,1,1,0,424,0,0,197,3,0
54,2,1,1,424,0,0,94,0,0
49,9,2,1,1562,1,0,120,0,0
39,0,2,1,2541,1,0,62,0,0
34,4,2,2,433,0,0,437,1,0
31,6,2,1,627,0,1,175,0,0
46,9,0,2,424,1,0,247,4,0
59,5,1,1,2351,0,0,958,1,0
32,9,1,2,2907,1,0,61,3,0
39,0,1,1,471,1,0,141,1,0
54,1,1,0,2053,1,0,343,0,0
33,9,0,1,945,0,1,557,3,0
59,1,1,1,30,1,0,251,1,0
28,1,2,1,278,0,0,578,6,0
48,1,1,1,472,1,1,142,0,0
39,4,1,2,424,1,1,299,0,0
41,9,1,1,625,0,1,51,7,0
33,0,2,1,1021,1,0,187,0,0
37,4,1,0,1791,0,0,99,2,0
30,0,1,2,450,1,0,60,0,0
36,4,1,2,1847,0,0,24,1,0
53,1,0,0,982,0,0,14,4,0
26,0,2,1,424,1,0,155,1,0
59,5,1,0,146,0,0,223,0,0
44,1,2,1,460,1,0,710,0,0
55,10,1,1,935,0,0,68,0,0
26,1,2,1,1200,1,1,101,4,0
41,1,1,0,2846,1,0,266,0,0
28,4,2,2,255,1,0,296,1,0
40,4,1,2,846,1,0,132,23,0
47,10,0,1,1350,0,0,122,1,0
39,7,1,0,748,1,0,338,1,0
38,1,1,1,424,1,0,252,0,0
37,7,1,1,1921,1,1,402,1,0
36,1,1,1,2557,1,0,745,0,0
53,4,1,1,2473,0,0,138,0,0
47,9,1,1,1067,0,0,52,2,0
28,4,2,2,609,0,0,649,1,0
32,8,2,1,1848,1,0,55,0,0
25,4,2,2,2316,1,0,191,1,0
39,0,1,2,1662,1,0,155,2,0
60,5,1,1,618,0,1,59,4,0
39,0,1,1,1579,0,0,95,0,0
31,0,2,1,206,1,1,233,4,0
45,0,1,1,680,0,0,133,1,0
36,9,2,1,424,0,1,107,13,0
44,7,1,1,1672,1,0,92,4,0
33,10,2,1,1100,0,0,249,0,0
31,4,1,2,424,0,0,74,1,0
38,0,0,1,2900,1,0,361,1,0
50,6,1,1,3243,0,0,104,2,0
40,4,0,1,2974,1,0,279,0,0
33,9,1,1,424,0,0,76,1,0
42,0,1,1,13,1,1,54,3,0
42,4,2,2,948,0,0,125,1,0
33,1,1,1,426,0,0,72,3,0
40,9,1,1,424,0,1,159,0,0
52,1,1,1,1787,0,1,107,2,0
49,9,1,1,801,0,0,187,1,0
30,4,2,2,975,1,0,646,1,0
26,1,2,1,354,1,1,61,4,0
40,4,1,1,246,0,1,158,2,0
30,1,1,1,924,1,1,512,0,0
55,10,1,2,3249,0,0,276,0,0
48,6,1,1,1831,0,0,518,2,0
28,9,2,2,424,1,0,215,1,0
54,0,1,1,424,1,1,115,0,0
36,4,1,1,2112,0,0,342,1,0
34,0,2,1,1021,1,0,363,0,0
39,3,1,2,518,0,0,179,1,0
66,5,1,1,2786,0,0,439,1,0
42,1,1,1,773,1,0,224,1,0
55,5,1,0,2916,0,0,52,0,0
85,5,1,1,2074,0,0,138,0,0
63,3,1,1,426,0,0,43,1,0
37,0,2,1,433,1,0,163,0,0
24,7,2,1,435,1,0,112,3,0
34,9,2,1,484,0,0,272,1,0
28,4,2,2,1287,0,1,105,1,0
58,5,0,2,922,1,1,179,0,0
49,3,0,0,622,1,0,203,2,0
31,1,2,1,2167,0,0,101,0,0
56,5,1,1,498,1,0,150,1,0
43,7,1,1,1578,0,0,305,1,0
32,1,2,1,1677,1,0,107,1,0
55,1,1,1,3355,0,0,125,1,0
55,3,1,0,2852,0,0,129,0,0
31,1,1,0,1028,1,0,332,9,0
49,4,1,1,528,1,0,283,0,0
